SMILES,ID
Brc1csc(NCc2ccnnc2)n1,pyridine2pyridazine_0000000001
Brc1csc(NCc2cccnn2)n1,pyridine2pyridazine_0000000002
Brc1csc(NCc2ccnnc2)n1,pyridine2pyridazine_0000000003
Brc1csc(NCc2ccnnc2)n1,pyridine2pyridazine_0000000004
Brc1csc(NCc2cccnn2)n1,pyridine2pyridazine_0000000005
c1ccnnc1,pyridine2pyridazine_0000000006
Brc1ccnnc1,pyridine2pyridazine_0000000007
Brc1ccc(CNc2nccs2)nn1,pyridine2pyridazine_0000000008
CN(Cc1cc(Br)cnn1)S(C)(=O)=O,pyridine2pyridazine_0000000009
CN(Cc1cnnc(Br)c1)S(C)(=O)=O,pyridine2pyridazine_0000000010
CCS(=O)(=O)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000011
CCS(=O)(=O)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000012
Fc1cc(Br)cnn1,pyridine2pyridazine_0000000013
O=C(O)CCSc1nnc(Br)cc1F,pyridine2pyridazine_0000000014
Fc1cc(Br)cnn1,pyridine2pyridazine_0000000015
CC(Sc1nnc(Br)cc1F)C(=O)O,pyridine2pyridazine_0000000016
O=C(O)CCSc1ccc(Br)nn1,pyridine2pyridazine_0000000017
Cc1nnccc1Br,pyridine2pyridazine_0000000018
Fc1cc(Br)cnn1,pyridine2pyridazine_0000000019
COC(=O)CSc1nnc(Br)cc1F,pyridine2pyridazine_0000000020
CSCCN(C)c1ccc(Br)nn1,pyridine2pyridazine_0000000021
Cc1nnccc1Br,pyridine2pyridazine_0000000022
Fc1cc(Br)cnn1,pyridine2pyridazine_0000000023
CSCCN(C)c1nnc(Br)cc1F,pyridine2pyridazine_0000000024
Fc1cc(Br)nnc1NCC(F)(F)F,pyridine2pyridazine_0000000025
Fc1cc(Br)cnn1,pyridine2pyridazine_0000000026
Fc1cc(Br)nnc1NC1CCSC1,pyridine2pyridazine_0000000027
Fc1cc(Br)cnn1,pyridine2pyridazine_0000000028
Fc1cc(Br)cnn1,pyridine2pyridazine_0000000029
CC(O)C(C)Sc1nnc(Br)cc1F,pyridine2pyridazine_0000000030
Fc1cc(Br)cnn1,pyridine2pyridazine_0000000031
CN(C)CCSc1nnc(Br)cc1F,pyridine2pyridazine_0000000032
Fc1cc(Br)cnn1,pyridine2pyridazine_0000000033
OCC(O)CSc1nnc(Br)cc1F,pyridine2pyridazine_0000000034
Fc1cc(Br)cnn1,pyridine2pyridazine_0000000035
CC(CCO)Sc1nnc(Br)cc1F,pyridine2pyridazine_0000000036
CS(=O)CCNc1ccc(Br)nn1,pyridine2pyridazine_0000000037
Cc1nnccc1Br,pyridine2pyridazine_0000000038
Fc1cc(Br)cnn1,pyridine2pyridazine_0000000039
CS(=O)CCNc1nnc(Br)cc1F,pyridine2pyridazine_0000000040
CC(O)C(C)SCc1cc(Br)cnn1,pyridine2pyridazine_0000000041
CC(O)C(C)SCc1cnnc(Br)c1,pyridine2pyridazine_0000000042
CC(O)C(C)SCc1ccc(Br)nn1,pyridine2pyridazine_0000000043
Brc1ccnnc1,pyridine2pyridazine_0000000044
Brc1ccnnc1,pyridine2pyridazine_0000000045
Brc1ccc(CSc2ncc[nH]2)nn1,pyridine2pyridazine_0000000046
Brc1cc(CSc2ncc[nH]2)cnn1,pyridine2pyridazine_0000000047
Brc1cnnc(CSc2ncc[nH]2)c1,pyridine2pyridazine_0000000048
CSCCC(=O)Nc1cc(Br)cnn1,pyridine2pyridazine_0000000049
Brc1ccnnc1,pyridine2pyridazine_0000000050
Brc1ccnnc1,pyridine2pyridazine_0000000051
Brc1ccc(CNc2nncs2)nn1,pyridine2pyridazine_0000000052
Brc1cc(CNc2nncs2)cnn1,pyridine2pyridazine_0000000053
Brc1cnnc(CNc2nncs2)c1,pyridine2pyridazine_0000000054
Brc1cccnn1,pyridine2pyridazine_0000000055
C=C(Br)CNC(=O)c1nnccc1Br,pyridine2pyridazine_0000000056
Brc1cccnn1,pyridine2pyridazine_0000000057
C=C(Cl)CNC(=O)c1nnccc1Br,pyridine2pyridazine_0000000058
Clc1cnnc(Br)c1,pyridine2pyridazine_0000000059
